id,chip,type,label,ch_count,inputs,outputs,spi_page,spi_addr,params,ramp_profile
C1_FILT_32,1,HPF_LPF,Ch 32 HPF+LPF,1,C1_GAIN_32,C1_EQ_32,1,4468,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_32,1,EQ_BIQUAD,Ch 32 EQ,1,C1_FILT_32,C1_GATE_32,1,4480,bands=4;coeffs=default,EqSafe
C1_GATE_32,1,GATE,Ch 32 Gate,1,C1_EQ_32,C1_COMP_32,1,4504,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_32,1,COMPRESSOR,Ch 32 Comp,1,C1_GATE_32,C1_TUBE_32,1,4520,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_32,1,TUBE_SAT,Ch 32 Tube,1,C1_COMP_32,C1_DLY_32,1,4540,on=0;saturation=0.0,GainFast
C1_DLY_32,1,DELAY,Ch 32 Delay,1,C1_TUBE_32,C1_FDR_32,1,4542,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_32,1,FADER_PAN,Ch 32 Fader,1,C1_DLY_32,C1_RTG_32,1,4544,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_32,1,ROUTING,Ch 32 Route,1,C1_FDR_32,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,4548,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_MTR_01,1,METER,Ch 1 Meter,1,C1_GAIN_01;C1_FDR_01,,1,4608,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_02,1,METER,Ch 2 Meter,1,C1_GAIN_02;C1_FDR_02,,1,4612,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_03,1,METER,Ch 3 Meter,1,C1_GAIN_03;C1_FDR_03,,1,4616,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_04,1,METER,Ch 4 Meter,1,C1_GAIN_04;C1_FDR_04,,1,4620,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_05,1,METER,Ch 5 Meter,1,C1_GAIN_05;C1_FDR_05,,1,4624,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_06,1,METER,Ch 6 Meter,1,C1_GAIN_06;C1_FDR_06,,1,4628,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_07,1,METER,Ch 7 Meter,1,C1_GAIN_07;C1_FDR_07,,1,4632,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_08,1,METER,Ch 8 Meter,1,C1_GAIN_08;C1_FDR_08,,1,4636,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_09,1,METER,Ch 9 Meter,1,C1_GAIN_09;C1_FDR_09,,1,4640,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_10,1,METER,Ch 10 Meter,1,C1_GAIN_10;C1_FDR_10,,1,4644,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_11,1,METER,Ch 11 Meter,1,C1_GAIN_11;C1_FDR_11,,1,4648,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_12,1,METER,Ch 12 Meter,1,C1_GAIN_12;C1_FDR_12,,1,4652,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_13,1,METER,Ch 13 Meter,1,C1_GAIN_13;C1_FDR_13,,1,4656,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_14,1,METER,Ch 14 Meter,1,C1_GAIN_14;C1_FDR_14,,1,4660,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_15,1,METER,Ch 15 Meter,1,C1_GAIN_15;C1_FDR_15,,1,4664,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_16,1,METER,Ch 16 Meter,1,C1_GAIN_16;C1_FDR_16,,1,4668,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_17,1,METER,Ch 17 Meter,1,C1_GAIN_17;C1_FDR_17,,1,4672,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_18,1,METER,Ch 18 Meter,1,C1_GAIN_18;C1_FDR_18,,1,4676,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_19,1,METER,Ch 19 Meter,1,C1_GAIN_19;C1_FDR_19,,1,4680,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_20,1,METER,Ch 20 Meter,1,C1_GAIN_20;C1_FDR_20,,1,4684,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_21,1,METER,Ch 21 Meter,1,C1_GAIN_21;C1_FDR_21,,1,4688,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_22,1,METER,Ch 22 Meter,1,C1_GAIN_22;C1_FDR_22,,1,4692,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_23,1,METER,Ch 23 Meter,1,C1_GAIN_23;C1_FDR_23,,1,4696,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_24,1,METER,Ch 24 Meter,1,C1_GAIN_24;C1_FDR_24,,1,4700,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_25,1,METER,Ch 25 Meter,1,C1_GAIN_25;C1_FDR_25,,1,4704,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_26,1,METER,Ch 26 Meter,1,C1_GAIN_26;C1_FDR_26,,1,4708,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_27,1,METER,Ch 27 Meter,1,C1_GAIN_27;C1_FDR_27,,1,4712,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_28,1,METER,Ch 28 Meter,1,C1_GAIN_28;C1_FDR_28,,1,4716,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_29,1,METER,Ch 29 Meter,1,C1_GAIN_29;C1_FDR_29,,1,4720,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_30,1,METER,Ch 30 Meter,1,C1_GAIN_30;C1_FDR_30,,1,4724,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_31,1,METER,Ch 31 Meter,1,C1_GAIN_31;C1_FDR_31,,1,4728,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_MTR_32,1,METER,Ch 32 Meter,1,C1_GAIN_32;C1_FDR_32,,1,4732,taps=post_trim;post_fader;gate_gr;comp_gr,
C1_XIN_CODEC_01,1,INPUT_TDM,Codec ADC 1 (TB XLR),1,,C1_TALK_01,-1,-1,sport_id=4;slot_start=0;slot_count=1;sport_slots=8;signal=CODEC_RET_1,
C1_XIN_CODEC_03,1,INPUT_TDM,Codec ADC 3 (Aux In L),1,,C1_XS_XFER_CODEC_AUX_L,-1,-1,sport_id=4;slot_start=2;slot_count=1;sport_slots=8;signal=CODEC_RET_3,
C1_XIN_CODEC_04,1,INPUT_TDM,Codec ADC 4 (Aux In R),1,,C1_XS_XFER_CODEC_AUX_R,-1,-1,sport_id=4;slot_start=3;slot_count=1;sport_slots=8;signal=CODEC_RET_4,
C1_XIN_PI_L,1,INPUT_TDM,Pi PCM L,1,,C1_XS_XFER_PI_L,-1,-1,sport_id=6;slot_start=0;slot_count=1;sport_slots=8;signal=PI_PCM_L,
C1_XIN_PI_R,1,INPUT_TDM,Pi PCM R,1,,C1_XS_XFER_PI_R,-1,-1,sport_id=6;slot_start=1;slot_count=1;sport_slots=8;signal=PI_PCM_R,
C1_XIN_MEMS,1,INPUT_TDM,MEMS Talkback Mic,1,,C1_TALK_02,-1,-1,sport_id=7;slot_start=5;slot_count=1;sport_slots=8;signal=MEMS_TB,
C1_XIN_SNK_01,1,INPUT_TDM,Snake Return 1,1,,C1_XS_XFER_SNAKE_01,-1,-1,sport_id=5;slot_start=0;slot_count=1;sport_slots=8;signal=SNAKE_RET_01;scope=D32,
C1_XIN_SNK_02,1,INPUT_TDM,Snake Return 2,1,,C1_XS_XFER_SNAKE_02,-1,-1,sport_id=5;slot_start=1;slot_count=1;sport_slots=8;signal=SNAKE_RET_02;scope=D32,
C1_XIN_SNK_03,1,INPUT_TDM,Snake Return 3,1,,C1_XS_XFER_SNAKE_03,-1,-1,sport_id=5;slot_start=2;slot_count=1;sport_slots=8;signal=SNAKE_RET_03;scope=D32,
C1_XIN_SNK_04,1,INPUT_TDM,Snake Return 4,1,,C1_XS_XFER_SNAKE_04,-1,-1,sport_id=5;slot_start=3;slot_count=1;sport_slots=8;signal=SNAKE_RET_04;scope=D32,
C1_XIN_SNK_05,1,INPUT_TDM,Snake Return 5,1,,C1_XS_XFER_SNAKE_05,-1,-1,sport_id=5;slot_start=4;slot_count=1;sport_slots=8;signal=SNAKE_RET_05;scope=D32,
C1_XIN_SNK_06,1,INPUT_TDM,Snake Return 6,1,,C1_XS_XFER_SNAKE_06,-1,-1,sport_id=5;slot_start=5;slot_count=1;sport_slots=8;signal=SNAKE_RET_06;scope=D32,
C1_XIN_SNK_07,1,INPUT_TDM,Snake Return 7,1,,C1_XS_XFER_SNAKE_07,-1,-1,sport_id=5;slot_start=6;slot_count=1;sport_slots=8;signal=SNAKE_RET_07;scope=D32,
C1_XIN_SNK_08,1,INPUT_TDM,Snake Return 8,1,,C1_XS_XFER_SNAKE_08,-1,-1,sport_id=5;slot_start=7;slot_count=1;sport_slots=8;signal=SNAKE_RET_08;scope=D32,
C1_TALK_01,1,TALKBACK,Talkback 1,1,C1_XIN_CODEC_01,,1,4736,gain_db=0.0;hpf_on=1;route=aux1,GainFast
C1_TALK_02,1,TALKBACK,Talkback 2,1,C1_XIN_MEMS,,1,4740,gain_db=0.0;hpf_on=1;route=aux1,GainFast
C1_NOISE,1,NOISE_GEN,Noise Gen,1,,,1,4744,on=0;level_db=-20.0;hpf_on=0,InstantCtl
C1_BUS_MAIN_L,1,MIX_BUS,Main L Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_MAIN_L_SEND,1,4748,bus_id=0;source_count=32,
C1_BUS_MAIN_L_SEND,1,INTERCHIP_SEND,Main L Bus Send,1,C1_BUS_MAIN_L,,-1,-1,sport_id=0;slot=0;global_slot=0;sport_slots=16;signal=BUS_MAIN_L,
C1_BUS_MAIN_R,1,MIX_BUS,Main R Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_MAIN_R_SEND,1,4750,bus_id=1;source_count=32,
C1_BUS_MAIN_R_SEND,1,INTERCHIP_SEND,Main R Bus Send,1,C1_BUS_MAIN_R,,-1,-1,sport_id=0;slot=1;global_slot=1;sport_slots=16;signal=BUS_MAIN_R,
C1_BUS_SUB,1,MIX_BUS,Sub Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_SUB_SEND,1,4752,bus_id=2;source_count=32,
C1_BUS_SUB_SEND,1,INTERCHIP_SEND,Sub Bus Send,1,C1_BUS_SUB,,-1,-1,sport_id=0;slot=2;global_slot=2;sport_slots=16;signal=BUS_SUB,
C1_BUS_GRP_01,1,MIX_BUS,Grp 1 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_GRP_01_SEND,1,4754,bus_id=3;source_count=32,
C1_BUS_GRP_01_SEND,1,INTERCHIP_SEND,Grp 1 Bus Send,1,C1_BUS_GRP_01,,-1,-1,sport_id=0;slot=3;global_slot=3;sport_slots=16;signal=BUS_GRP_01,
C1_BUS_GRP_02,1,MIX_BUS,Grp 2 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_GRP_02_SEND,1,4756,bus_id=4;source_count=32,
C1_BUS_GRP_02_SEND,1,INTERCHIP_SEND,Grp 2 Bus Send,1,C1_BUS_GRP_02,,-1,-1,sport_id=0;slot=4;global_slot=4;sport_slots=16;signal=BUS_GRP_02,
C1_BUS_GRP_03,1,MIX_BUS,Grp 3 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_GRP_03_SEND,1,4758,bus_id=5;source_count=32,
C1_BUS_GRP_03_SEND,1,INTERCHIP_SEND,Grp 3 Bus Send,1,C1_BUS_GRP_03,,-1,-1,sport_id=0;slot=5;global_slot=5;sport_slots=16;signal=BUS_GRP_03,
C1_BUS_GRP_04,1,MIX_BUS,Grp 4 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_GRP_04_SEND,1,4760,bus_id=6;source_count=32,
C1_BUS_GRP_04_SEND,1,INTERCHIP_SEND,Grp 4 Bus Send,1,C1_BUS_GRP_04,,-1,-1,sport_id=0;slot=6;global_slot=6;sport_slots=16;signal=BUS_GRP_04,
C1_BUS_AUX_01,1,MIX_BUS,Aux 1 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_01_SEND,1,4762,bus_id=7;source_count=32,
C1_BUS_AUX_01_SEND,1,INTERCHIP_SEND,Aux 1 Bus Send,1,C1_BUS_AUX_01,,-1,-1,sport_id=0;slot=7;global_slot=7;sport_slots=16;signal=BUS_AUX_01,
C1_BUS_AUX_02,1,MIX_BUS,Aux 2 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_02_SEND,1,4764,bus_id=8;source_count=32,
C1_BUS_AUX_02_SEND,1,INTERCHIP_SEND,Aux 2 Bus Send,1,C1_BUS_AUX_02,,-1,-1,sport_id=0;slot=8;global_slot=8;sport_slots=16;signal=BUS_AUX_02,
C1_BUS_AUX_03,1,MIX_BUS,Aux 3 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_03_SEND,1,4766,bus_id=9;source_count=32,
C1_BUS_AUX_03_SEND,1,INTERCHIP_SEND,Aux 3 Bus Send,1,C1_BUS_AUX_03,,-1,-1,sport_id=0;slot=9;global_slot=9;sport_slots=16;signal=BUS_AUX_03,
C1_BUS_AUX_04,1,MIX_BUS,Aux 4 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_04_SEND,1,4768,bus_id=10;source_count=32,
C1_BUS_AUX_04_SEND,1,INTERCHIP_SEND,Aux 4 Bus Send,1,C1_BUS_AUX_04,,-1,-1,sport_id=0;slot=10;global_slot=10;sport_slots=16;signal=BUS_AUX_04,
C1_BUS_AUX_05,1,MIX_BUS,Aux 5 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_05_SEND,1,4770,bus_id=11;source_count=32,
C1_BUS_AUX_05_SEND,1,INTERCHIP_SEND,Aux 5 Bus Send,1,C1_BUS_AUX_05,,-1,-1,sport_id=0;slot=11;global_slot=11;sport_slots=16;signal=BUS_AUX_05,
C1_BUS_AUX_06,1,MIX_BUS,Aux 6 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_06_SEND,1,4772,bus_id=12;source_count=32,
C1_BUS_AUX_06_SEND,1,INTERCHIP_SEND,Aux 6 Bus Send,1,C1_BUS_AUX_06,,-1,-1,sport_id=0;slot=12;global_slot=12;sport_slots=16;signal=BUS_AUX_06,
C1_BUS_AUX_07,1,MIX_BUS,Aux 7 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_07_SEND,1,4774,bus_id=13;source_count=32,
C1_BUS_AUX_07_SEND,1,INTERCHIP_SEND,Aux 7 Bus Send,1,C1_BUS_AUX_07,,-1,-1,sport_id=0;slot=13;global_slot=13;sport_slots=16;signal=BUS_AUX_07,
C1_BUS_AUX_08,1,MIX_BUS,Aux 8 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_08_SEND,1,4776,bus_id=14;source_count=32,
C1_BUS_AUX_08_SEND,1,INTERCHIP_SEND,Aux 8 Bus Send,1,C1_BUS_AUX_08,,-1,-1,sport_id=0;slot=14;global_slot=14;sport_slots=16;signal=BUS_AUX_08,
C1_BUS_AUX_09,1,MIX_BUS,Aux 9 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_09_SEND,1,4778,bus_id=15;source_count=32,
C1_BUS_AUX_09_SEND,1,INTERCHIP_SEND,Aux 9 Bus Send,1,C1_BUS_AUX_09,,-1,-1,sport_id=0;slot=15;global_slot=15;sport_slots=16;signal=BUS_AUX_09,
C1_BUS_AUX_10,1,MIX_BUS,Aux 10 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_10_SEND,1,4780,bus_id=16;source_count=32,
C1_BUS_AUX_10_SEND,1,INTERCHIP_SEND,Aux 10 Bus Send,1,C1_BUS_AUX_10,,-1,-1,sport_id=1;slot=0;global_slot=16;sport_slots=16;signal=BUS_AUX_10,
C1_BUS_AUX_11,1,MIX_BUS,Aux 11 Bus,1,C1_RTG_01;C1_RTG_02;C1_RTG_03;C1_RTG_04;C1_RTG_05;C1_RTG_06;C1_RTG_07;C1_RTG_08;C1_RTG_09;C1_RTG_10;C1_RTG_11;C1_RTG_12;C1_RTG_13;C1_RTG_14;C1_RTG_15;C1_RTG_16;C1_RTG_17;C1_RTG_18;C1_RTG_19;C1_RTG_20;C1_RTG_21;C1_RTG_22;C1_RTG_23;C1_RTG_24;C1_RTG_25;C1_RTG_26;C1_RTG_27;C1_RTG_28;C1_RTG_29;C1_RTG_30;C1_RTG_31;C1_RTG_32,C1_BUS_AUX_11_SEND,1,4782,bus_id=17;source_count=32,
C1_BUS_AUX_11_SEND,1,INTERCHIP_SEND,Aux 11 Bus Send,1,C1_BUS_AUX_11,,-1,-1,sport_id=1;slot=1;global_slot=17;sport_slots=16;signal=BUS_AUX_11,
